flight_key,flight_id,airline_key,airline,route_key,date_key,source,destination,route,departure_datetime,arrival_datetime,departure_date,departure_hour,arrival_date,arrival_hour,flight_duration_minutes,flight_duration_hours,is_overnight,duration_anomaly
840,AI006,1,Air India,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,2026-04-18,3,2026-04-18,5,170.0,2.8333333333333335,0,0
841,AI195,1,Air India,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,2026-04-18,2,2026-04-18,4,119.0,1.9833333333333334,0,0
842,UK072,4,Vistara,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,2026-04-18,2,2026-04-18,5,180.0049666666667,3.000082777777778,0,0
843,AI244,1,Air India,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,2026-04-18,2,2026-04-18,3,35.0,0.5833333333333334,0,0
844,SJ059,3,SpiceJet,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,2026-04-18,2,2026-04-18,4,76.0,1.2666666666666666,0,0
845,SJ009,3,SpiceJet,11,20260418,CCU,BLR,CCU → BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,2026-04-18,2,2026-04-18,4,95.0,1.5833333333333333,0,0
846,AI121,1,Air India,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,2026-04-18,2,2026-04-18,6,209.0,3.4833333333333334,0,0
847,6E265,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,2026-04-18,2,2026-04-18,3,57.0,0.95,0,0
848,6E110,2,IndiGo,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,2026-04-18,2,2026-04-18,5,201.0,3.35,0,0
849,UK018,4,Vistara,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,2026-04-18,2,2026-04-18,4,113.0,1.8833333333333333,0,0
850,6E072,2,IndiGo,2,20260418,BLR,CCU,BLR → CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,2026-04-18,2,2026-04-18,3,57.0,0.95,0,0
851,6E159,2,IndiGo,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,2026-04-18,2,2026-04-18,2,35.0,0.5833333333333334,0,0
852,6E095,2,IndiGo,5,20260418,BLR,MAA,BLR → MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,2026-04-18,1,2026-04-18,5,221.0,3.683333333333333,0,0
853,SJ129,3,SpiceJet,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,2026-04-18,1,2026-04-18,5,240.0,4.0,0,0
854,UK039,4,Vistara,22,20260418,HYD,BOM,HYD → BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,2026-04-18,1,2026-04-18,2,73.0,1.2166666666666666,0,0
855,6E130,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,2026-04-18,1,2026-04-18,2,78.0,1.3,0,0
856,6E247,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,2026-04-18,1,2026-04-18,2,78.0,1.3,0,0
857,SJ233,3,SpiceJet,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,2026-04-18,1,2026-04-18,2,98.0,1.6333333333333333,0,0
858,6E231,2,IndiGo,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,2026-04-18,1,2026-04-18,5,267.0,4.45,0,0
859,AI125,1,Air India,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,2026-04-18,1,2026-04-18,4,219.0,3.65,0,0
860,6E102,2,IndiGo,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,2026-04-18,1,2026-04-18,2,74.0,1.2333333333333334,0,0
861,UK078,4,Vistara,9,20260418,BOM,HYD,BOM → HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,2026-04-18,1,2026-04-18,4,209.0,3.4833333333333334,0,0
862,UK043,4,Vistara,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,2026-04-18,0,2026-04-18,4,244.0,4.066666666666666,0,0
863,AI144,1,Air India,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,2026-04-18,0,2026-04-18,3,173.0,2.8833333333333333,0,0
864,UK054,4,Vistara,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,2026-04-18,0,2026-04-18,5,293.0,4.883333333333334,0,0
865,UK108,4,Vistara,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,2026-04-18,0,2026-04-18,3,198.0,3.3,0,0
866,6E008,2,IndiGo,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,2026-04-18,0,2026-04-18,4,285.0,4.75,0,0
867,6E106,2,IndiGo,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,2026-04-18,0,2026-04-18,1,102.0,1.7,0,0
868,AI203,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,2026-04-18,0,2026-04-18,2,167.0,2.783333333333333,0,0
869,AI065,1,Air India,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,2026-04-18,0,2026-04-18,5,291.0,4.85,0,0
870,UK053,4,Vistara,1,20260417,BLR,BOM,BLR → BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,2026-04-17,23,2026-04-18,2,170.0,2.8333333333333335,0,0
871,UK086,4,Vistara,11,20260417,CCU,BLR,CCU → BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,2026-04-17,23,2026-04-18,2,152.0,2.533333333333333,0,0
872,SJ223,3,SpiceJet,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,2026-04-17,23,2026-04-18,1,74.0,1.2333333333333334,0,0
873,6E069,2,IndiGo,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,2026-04-17,23,2026-04-18,3,213.0,3.55,0,0
874,6E032,2,IndiGo,17,20260417,DEL,BOM,DEL → BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,2026-04-17,23,2026-04-18,2,159.0,2.65,0,0
875,UK178,4,Vistara,16,20260417,DEL,BLR,DEL → BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,2026-04-17,23,2026-04-18,4,268.0,4.466666666666667,0,0
876,6E108,2,IndiGo,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,2026-04-17,23,2026-04-18,3,222.0,3.7,0,0
877,UK147,4,Vistara,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,2026-04-17,23,2026-04-18,2,200.0,3.3333333333333335,0,0
878,AI187,1,Air India,4,20260417,BLR,HYD,BLR → HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,2026-04-17,23,2026-04-18,1,104.0,1.7333333333333334,0,0
879,UK213,4,Vistara,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,2026-04-17,23,2026-04-18,1,100.0,1.6666666666666667,0,0
880,AI035,1,Air India,20,20260417,DEL,MAA,DEL → MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,2026-04-17,23,2026-04-18,0,91.0,1.5166666666666666,0,0
881,UK186,4,Vistara,6,20260417,BOM,BLR,BOM → BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,2026-04-17,23,2026-04-18,2,197.0,3.283333333333333,0,0
882,6E045,2,IndiGo,9,20260417,BOM,HYD,BOM → HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,2026-04-17,23,2026-04-18,3,274.0,4.566666666666666,0,0
883,UK025,4,Vistara,17,20260417,DEL,BOM,DEL → BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,2026-04-17,22,2026-04-18,2,232.0,3.8666666666666667,0,0
884,UK162,4,Vistara,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,2026-04-17,22,2026-04-18,0,94.0,1.5666666666666667,0,0
885,AI157,1,Air India,2,20260417,BLR,CCU,BLR → CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,2026-04-17,22,2026-04-18,1,168.0,2.8,0,0
886,6E096,2,IndiGo,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,2026-04-17,22,2026-04-18,2,253.0,4.216666666666667,0,0
887,SJ229,3,SpiceJet,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,2026-04-17,22,2026-04-18,0,122.0,2.033333333333333,0,0
888,AI214,1,Air India,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,2026-04-17,22,2026-04-18,2,266.0,4.433333333333334,0,0
889,6E205,2,IndiGo,22,20260417,HYD,BOM,HYD → BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,2026-04-17,22,2026-04-18,0,106.0,1.7666666666666666,0,0
890,SJ157,3,SpiceJet,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,2026-04-17,22,2026-04-18,1,174.0,2.9,0,0
891,UK114,4,Vistara,23,20260417,HYD,CCU,HYD → CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,2026-04-17,22,2026-04-17,23,108.0,1.8,0,0
892,6E054,2,IndiGo,21,20260417,HYD,BLR,HYD → BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,2026-04-17,22,2026-04-18,1,205.0,3.4166666666666665,0,0
893,6E216,2,IndiGo,3,20260417,BLR,DEL,BLR → DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,2026-04-17,21,2026-04-18,2,293.0,4.883333333333334,0,0
894,AI231,1,Air India,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,2026-04-17,21,2026-04-17,23,119.0,1.9833333333333334,0,0
895,UK103,4,Vistara,29,20260417,MAA,DEL,MAA → DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,2026-04-17,21,2026-04-18,1,194.0,3.2333333333333334,0,0
896,AI066,1,Air India,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,2026-04-17,21,2026-04-18,0,140.0,2.3333333333333335,0,0
897,6E186,2,IndiGo,22,20260417,HYD,BOM,HYD → BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,2026-04-17,21,2026-04-18,2,254.0,4.233333333333333,0,0
898,AI021,1,Air India,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,2026-04-17,21,2026-04-18,1,239.0,3.9833333333333334,0,0
899,AI113,1,Air India,14,20260417,CCU,HYD,CCU → HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,2026-04-17,21,2026-04-17,23,150.0,2.5,0,0
900,SJ031,3,SpiceJet,17,20260417,DEL,BOM,DEL → BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,2026-04-17,21,2026-04-17,22,69.0,1.15,0,0
901,UK217,4,Vistara,28,20260417,MAA,CCU,MAA → CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,2026-04-17,21,2026-04-17,22,55.0,0.9166666666666666,0,0
902,SJ120,3,SpiceJet,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,2026-04-17,21,2026-04-18,0,217.0,3.6166666666666667,0,0
903,UK180,4,Vistara,15,20260417,CCU,MAA,CCU → MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,2026-04-17,21,2026-04-17,23,131.0,2.183333333333333,0,0
904,6E242,2,IndiGo,5,20260417,BLR,MAA,BLR → MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,2026-04-17,21,2026-04-18,1,234.0,3.9,0,0
905,UK080,4,Vistara,5,20260417,BLR,MAA,BLR → MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,2026-04-17,21,2026-04-17,22,80.0,1.3333333333333333,0,0
906,SJ124,3,SpiceJet,24,20260417,HYD,DEL,HYD → DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,2026-04-17,21,2026-04-18,1,247.0,4.116666666666666,0,0
907,SJ115,3,SpiceJet,9,20260417,BOM,HYD,BOM → HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,2026-04-17,21,2026-04-17,23,125.0,2.0833333333333335,0,0
908,AI081,1,Air India,12,20260417,CCU,BOM,CCU → BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,2026-04-17,21,2026-04-17,22,108.0,1.8,0,0
909,AI142,1,Air India,8,20260417,BOM,DEL,BOM → DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,2026-04-17,20,2026-04-17,23,134.0,2.2333333333333334,0,0
910,UK052,4,Vistara,2,20260417,BLR,CCU,BLR → CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,2026-04-17,20,2026-04-17,21,52.0,0.8666666666666667,0,0
911,UK014,4,Vistara,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,2026-04-17,20,2026-04-17,22,85.0,1.4166666666666667,0,0
912,AI230,1,Air India,11,20260417,CCU,BLR,CCU → BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,2026-04-17,20,2026-04-18,0,225.0,3.75,0,0
913,6E268,2,IndiGo,20,20260417,DEL,MAA,DEL → MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,2026-04-17,20,2026-04-17,21,89.0,1.4833333333333334,0,0
914,AI124,1,Air India,14,20260417,CCU,HYD,CCU → HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,2026-04-17,20,2026-04-18,0,212.0,3.533333333333333,0,0
915,6E082,2,IndiGo,6,20260417,BOM,BLR,BOM → BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,2026-04-17,20,2026-04-17,22,120.0,2.0,0,0
916,SJ035,3,SpiceJet,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,2026-04-17,20,2026-04-17,21,60.004983333333335,1.0000830555555555,0,0
917,SJ095,3,SpiceJet,20,20260417,DEL,MAA,DEL → MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,2026-04-17,20,2026-04-17,23,184.0,3.066666666666667,0,0
918,UK230,4,Vistara,1,20260417,BLR,BOM,BLR → BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,2026-04-17,20,2026-04-17,21,93.0,1.55,0,0
919,UK171,4,Vistara,23,20260417,HYD,CCU,HYD → CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,2026-04-17,19,2026-04-17,22,174.0,2.9,0,0
920,6E147,2,IndiGo,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,2026-04-17,19,2026-04-18,0,274.0,4.566666666666666,0,0
921,SJ212,3,SpiceJet,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,2026-04-17,19,2026-04-17,21,115.0,1.9166666666666667,0,0
922,6E080,2,IndiGo,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,2026-04-17,19,2026-04-17,23,206.0,3.433333333333333,0,0
923,UK049,4,Vistara,22,20260417,HYD,BOM,HYD → BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,2026-04-17,19,2026-04-17,20,45.0,0.75,0,0
924,AI152,1,Air India,2,20260417,BLR,CCU,BLR → CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,2026-04-17,19,2026-04-17,20,65.0,1.0833333333333333,0,0
925,AI162,1,Air India,29,20260417,MAA,DEL,MAA → DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,2026-04-17,19,2026-04-17,22,200.0,3.3333333333333335,0,0
926,SJ037,3,SpiceJet,1,20260417,BLR,BOM,BLR → BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,2026-04-17,19,2026-04-17,22,197.0,3.283333333333333,0,0
927,AI172,1,Air India,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,2026-04-17,19,2026-04-17,19,45.0,0.75,0,0
928,UK205,4,Vistara,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,2026-04-17,18,2026-04-17,21,169.0,2.816666666666667,0,0
929,AI199,1,Air India,24,20260417,HYD,DEL,HYD → DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,2026-04-17,18,2026-04-17,22,219.0,3.65,0,0
930,6E241,2,IndiGo,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,2026-04-17,18,2026-04-17,19,35.0,0.5833333333333334,0,0
931,SJ041,3,SpiceJet,14,20260417,CCU,HYD,CCU → HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,2026-04-17,18,2026-04-17,22,275.0,4.583333333333333,0,0
932,AI064,1,Air India,5,20260417,BLR,MAA,BLR → MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,2026-04-17,18,2026-04-17,20,103.0,1.7166666666666666,0,0
933,UK169,4,Vistara,24,20260417,HYD,DEL,HYD → DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,2026-04-17,18,2026-04-17,23,289.0,4.816666666666666,0,0
934,UK144,4,Vistara,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,2026-04-17,18,2026-04-17,20,172.0,2.8666666666666667,0,0
935,AI118,1,Air India,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,2026-04-17,17,2026-04-17,19,129.0,2.15,0,0
936,SJ145,3,SpiceJet,4,20260417,BLR,HYD,BLR → HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,2026-04-17,17,2026-04-17,20,177.0,2.95,0,0
937,SJ077,3,SpiceJet,5,20260417,BLR,MAA,BLR → MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,2026-04-17,17,2026-04-17,19,128.0,2.1333333333333333,0,0
938,AI126,1,Air India,30,20260417,MAA,HYD,MAA → HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,2026-04-17,17,2026-04-17,20,202.0,3.3666666666666667,0,0
939,SJ033,3,SpiceJet,24,20260417,HYD,DEL,HYD → DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,2026-04-17,17,2026-04-17,18,85.0,1.4166666666666667,0,0
940,SJ180,3,SpiceJet,23,20260417,HYD,CCU,HYD → CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,2026-04-17,17,2026-04-17,22,288.0,4.8,0,0
941,6E183,2,IndiGo,30,20260417,MAA,HYD,MAA → HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,2026-04-17,17,2026-04-17,19,164.0,2.7333333333333334,0,0
942,AI145,1,Air India,17,20260417,DEL,BOM,DEL → BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,2026-04-17,17,2026-04-17,21,265.0,4.416666666666667,0,0
943,6E089,2,IndiGo,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,2026-04-17,17,2026-04-17,19,124.0,2.066666666666667,0,0
944,6E207,2,IndiGo,9,20260417,BOM,HYD,BOM → HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,2026-04-17,16,2026-04-17,21,241.0,4.016666666666667,0,0
945,AI229,1,Air India,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,2026-04-17,16,2026-04-17,18,112.0,1.8666666666666667,0,0
946,6E223,2,IndiGo,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,2026-04-17,16,2026-04-17,17,34.0,0.5666666666666667,0,0
947,6E116,2,IndiGo,28,20260417,MAA,CCU,MAA → CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,2026-04-17,16,2026-04-17,19,139.0,2.316666666666667,0,0
948,SJ240,3,SpiceJet,9,20260417,BOM,HYD,BOM → HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,2026-04-17,16,2026-04-17,20,219.0,3.65,0,0
949,SJ184,3,SpiceJet,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,2026-04-17,16,2026-04-17,21,268.0,4.466666666666667,0,0
950,AI087,1,Air India,29,20260417,MAA,DEL,MAA → DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,2026-04-17,16,2026-04-17,20,238.0,3.966666666666667,0,0
951,UK148,4,Vistara,22,20260417,HYD,BOM,HYD → BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,2026-04-17,16,2026-04-17,18,132.0,2.2,0,0
952,AI210,1,Air India,1,20260417,BLR,BOM,BLR → BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,2026-04-17,16,2026-04-17,18,157.0,2.6166666666666667,0,0
953,6E093,2,IndiGo,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,2026-04-17,16,2026-04-17,20,231.0,3.85,0,0
954,SJ080,3,SpiceJet,15,20260417,CCU,MAA,CCU → MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,2026-04-17,16,2026-04-17,17,115.0,1.9166666666666667,0,0
955,SJ005,3,SpiceJet,20,20260417,DEL,MAA,DEL → MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,2026-04-17,16,2026-04-17,17,81.0,1.35,0,0
956,6E040,2,IndiGo,23,20260417,HYD,CCU,HYD → CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,2026-04-17,15,2026-04-17,20,281.0,4.683333333333334,0,0
957,AI212,1,Air India,18,20260417,DEL,CCU,DEL → CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,2026-04-17,15,2026-04-17,20,282.0,4.7,0,0
958,AI154,1,Air India,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,2026-04-17,15,2026-04-17,19,231.0,3.85,0,0
959,6E239,2,IndiGo,12,20260417,CCU,BOM,CCU → BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,2026-04-17,15,2026-04-17,17,133.0,2.216666666666667,0,0
960,UK199,4,Vistara,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,2026-04-17,15,2026-04-17,18,211.0,3.5166666666666666,0,0
961,6E218,2,IndiGo,1,20260417,BLR,BOM,BLR → BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,2026-04-17,15,2026-04-17,19,227.0,3.783333333333333,0,0
962,6E011,2,IndiGo,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,2026-04-17,15,2026-04-17,17,120.00498333333333,2.0000830555555553,0,0
963,UK106,4,Vistara,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,2026-04-17,15,2026-04-17,17,131.0,2.183333333333333,0,0
964,UK030,4,Vistara,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,2026-04-17,15,2026-04-17,19,267.0,4.45,0,0
965,6E090,2,IndiGo,21,20260417,HYD,BLR,HYD → BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,2026-04-17,15,2026-04-17,19,252.0,4.2,0,0
966,AI184,1,Air India,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,2026-04-17,15,2026-04-17,17,120.00495,2.0000825,0,0
967,SJ232,3,SpiceJet,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,2026-04-17,15,2026-04-17,19,260.0,4.333333333333333,0,0
968,AI153,1,Air India,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,2026-04-17,15,2026-04-17,16,88.0,1.4666666666666666,0,0
969,UK101,4,Vistara,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,2026-04-17,15,2026-04-17,17,163.0,2.716666666666667,0,0
970,6E200,2,IndiGo,24,20260417,HYD,DEL,HYD → DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,2026-04-17,14,2026-04-17,19,287.0,4.783333333333333,0,0
971,6E162,2,IndiGo,12,20260417,CCU,BOM,CCU → BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,2026-04-17,14,2026-04-17,17,174.0,2.9,0,0
972,SJ197,3,SpiceJet,21,20260417,HYD,BLR,HYD → BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,2026-04-17,14,2026-04-17,17,164.0,2.7333333333333334,0,0
973,AI174,1,Air India,18,20260417,DEL,CCU,DEL → CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,2026-04-17,14,2026-04-17,17,136.0,2.2666666666666666,0,0
974,UK090,4,Vistara,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,2026-04-17,14,2026-04-17,17,160.0,2.6666666666666665,0,0
975,UK124,4,Vistara,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,2026-04-17,14,2026-04-17,17,154.0,2.566666666666667,0,0
976,AI239,1,Air India,9,20260417,BOM,HYD,BOM → HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,2026-04-17,14,2026-04-17,17,194.0,3.2333333333333334,0,0
977,UK002,4,Vistara,15,20260417,CCU,MAA,CCU → MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,2026-04-17,14,2026-04-17,19,292.0,4.866666666666666,0,0
978,SJ055,3,SpiceJet,25,20260417,HYD,MAA,HYD → MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,2026-04-17,14,2026-04-17,17,219.0,3.65,0,0
979,UK132,4,Vistara,8,20260417,BOM,DEL,BOM → DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,2026-04-17,14,2026-04-17,16,127.0,2.1166666666666667,0,0
